# Simple Text Format
# Sampling Rate (Hz):= 2000.0
# Resolution:= 12
# Units:= Volts
# Labels:= PCG	ECG
1.39092	1.65502
1.39011	1.65502
1.38930	1.65663
1.39011	1.65582
1.38689	1.65341
1.38850	1.65099
1.38769	1.64938
1.38930	1.64857
1.39011	1.64615
1.38769	1.64535
1.38689	1.64212
1.38527	1.63890
1.38689	1.63729
1.38769	1.63326
1.38527	1.63245
1.38527	1.62842
1.38447	1.62601
1.38366	1.62440
1.38527	1.62520
1.38366	1.62520
1.38366	1.62278
1.38366	1.62359
1.38366	1.62440
1.38769	1.62278
1.38769	1.62359
1.38769	1.62762
1.38850	1.63004
1.38930	1.63084
1.39092	1.63165
1.39011	1.63568
1.39092	1.63890
1.39011	1.64132
1.39092	1.64454
1.39253	1.64535
1.39253	1.64857
1.39253	1.65099
1.39253	1.65502
1.39172	1.65582
1.39333	1.65824
1.39253	1.65744
1.39172	1.65985
1.39253	1.65905
1.39253	1.65905
1.39253	1.65905
1.39011	1.65905
1.39172	1.65905
1.39253	1.65663
1.39092	1.65421
1.39495	1.65018
1.38689	1.65744
1.39333	1.64615
1.39495	1.64535
1.39495	1.64293
1.39736	1.63890
1.39495	1.63407
1.39495	1.63245
1.39333	1.62923
1.39333	1.62681
1.39333	1.62440
1.39333	1.62520
1.39253	1.62762
1.39253	1.62278
1.39253	1.62278
1.39495	1.62278
1.39333	1.62762
1.39253	1.62762
1.39414	1.62762
1.39414	1.63084
1.39656	1.63245
1.39414	1.63487
1.39333	1.64132
1.39333	1.64051
1.39333	1.64535
1.39575	1.64696
1.39414	1.64857
1.39575	1.65421
1.39495	1.65421
1.39495	1.65502
1.39656	1.65905
1.39253	1.65905
1.39253	1.66147
1.39172	1.66388
1.39092	1.65905
1.38850	1.66308
1.39092	1.65905
1.39092	1.66630
1.39172	1.66469
1.39253	1.65905
1.39495	1.65824
1.39333	1.65744
1.39253	1.65341
1.39253	1.64857
1.39172	1.64857
1.39253	1.64696
1.39253	1.64615
1.39253	1.64615
1.39253	1.64535
1.39253	1.64212
1.39253	1.64212
1.39253	1.64132
1.39172	1.63890
1.39253	1.64132
1.39253	1.64212
1.39414	1.64132
1.39414	1.64212
1.39414	1.64615
1.39414	1.64615
1.39736	1.64615
1.40059	1.64857
1.39817	1.65179
1.39736	1.65341
1.39736	1.65824
1.39736	1.65905
1.39817	1.66066
1.39495	1.66147
1.39333	1.66952
1.39495	1.66711
1.39253	1.67033
1.39495	1.67114
1.39253	1.67194
1.39253	1.67194
1.39172	1.67275
1.39253	1.67275
1.39253	1.67194
1.39172	1.67194
1.39253	1.67114
1.39253	1.67033
1.39253	1.66791
1.39253	1.66388
1.39172	1.66308
1.38930	1.66066
1.38850	1.65985
1.38769	1.65663
1.38850	1.65421
1.38769	1.65421
1.38769	1.65179
1.38930	1.64777
1.38850	1.64777
1.38850	1.64696
1.38850	1.64696
1.38769	1.64615
1.38366	1.64777
1.38366	1.64615
1.38447	1.64615
1.38125	1.64777
1.38125	1.64777
1.38205	1.65099
1.38286	1.65502
1.38205	1.65502
1.38125	1.65905
1.38044	1.66066
1.38125	1.66227
1.38205	1.66791
1.38366	1.66469
1.38366	1.67114
1.38366	1.67355
1.38366	1.67194
1.38447	1.67355
1.38608	1.67597
1.38447	1.67597
1.38527	1.68000
1.38447	1.67758
1.38689	1.67758
1.38850	1.67597
1.38689	1.67758
1.38527	1.67355
1.38769	1.67194
1.38769	1.67275
1.39011	1.67033
1.38930	1.66791
1.38769	1.66308
1.38769	1.66308
1.38689	1.65905
1.38850	1.65744
1.38447	1.65502
1.38689	1.65341
1.38527	1.65099
1.38447	1.64777
1.38527	1.64696
1.38205	1.64857
1.38366	1.64696
1.38205	1.64615
1.38366	1.64615
1.38850	1.64615
1.38850	1.64696
1.39011	1.64696
1.38850	1.64938
1.39172	1.65341
1.39172	1.65663
1.39092	1.65744
1.39011	1.66147
1.38850	1.66388
1.39092	1.66630
1.39253	1.66952
1.39092	1.67114
1.39011	1.67275
1.38930	1.67678
1.38850	1.68000
1.39011	1.68081
1.38850	1.68242
1.38769	1.68403
1.38447	1.68403
1.38447	1.68403
1.38447	1.68403
1.38366	1.68242
1.38366	1.68484
1.38527	1.68000
1.38527	1.68242
1.38769	1.67597
1.38527	1.67597
1.38447	1.67194
1.38205	1.67194
1.38205	1.67033
1.38689	1.66630
1.38447	1.66469
1.38366	1.66469
1.38366	1.66147
1.38205	1.66147
1.38608	1.65905
1.38125	1.65985
1.38366	1.65985
1.38125	1.65985
1.38044	1.66147
1.38125	1.66066
1.38044	1.66308
1.38125	1.66630
1.38205	1.66630
1.38447	1.67033
1.38689	1.67194
1.38527	1.67516
1.38527	1.67678
1.39011	1.68000
1.39011	1.68725
1.39253	1.68886
1.39172	1.69209
1.39253	1.69612
1.39253	1.69773
1.39414	1.69773
1.39414	1.69773
1.39495	1.70176
1.39333	1.70498
1.39333	1.70176
1.39495	1.70256
1.39736	1.70337
1.39736	1.70015
1.39736	1.70176
1.39656	1.69853
1.39333	1.69612
1.39495	1.69773
1.39333	1.69612
1.39414	1.69289
1.39333	1.69209
1.39333	1.68886
1.39495	1.68564
1.39575	1.68403
